1	1983	01	08	"05"	"06"	"16"	"20"	"28"	"41"	nA	"050616202841"	Samstag
2	1983	01	15	"02"	"04"	"24"	"34"	"37"	"42"	nA	"020424343742"	Samstag
3	1983	01	22	"01"	"04"	"09"	"10"	"38"	"48"	nA	"010409103848"	Samstag
4	1983	01	29	"06"	"10"	"19"	"30"	"43"	"47"	nA	"061019304347"	Samstag
5	1983	02	05	"02"	"19"	"38"	"43"	"44"	"47"	nA	"021938434447"	Samstag
6	1983	02	12	"06"	"13"	"17"	"19"	"33"	"44"	nA	"061317193344"	Samstag
7	1983	02	19	"03"	"12"	"22"	"26"	"29"	"39"	nA	"031222262939"	Samstag
8	1983	02	26	"05"	"13"	"17"	"36"	"44"	"48"	nA	"051317364448"	Samstag
9	1983	03	05	"18"	"20"	"26"	"27"	"37"	"39"	nA	"182026273739"	Samstag
10	1983	03	12	"01"	"15"	"29"	"31"	"32"	"44"	nA	"011529313244"	Samstag
11	1983	03	19	"09"	"22"	"34"	"37"	"45"	"48"	nA	"092234374548"	Samstag
12	1983	03	26	"01"	"07"	"11"	"26"	"27"	"42"	nA	"010711262742"	Samstag
13	1983	04	02	"04"	"05"	"15"	"32"	"39"	"46"	nA	"040515323946"	Samstag
14	1983	04	09	"08"	"18"	"35"	"40"	"42"	"46"	nA	"081835404246"	Samstag
15	1983	04	16	"06"	"10"	"12"	"15"	"32"	"44"	nA	"061012153244"	Samstag
16	1983	04	23	"04"	"12"	"30"	"32"	"34"	"39"	nA	"041230323439"	Samstag
17	1983	04	30	"02"	"18"	"33"	"38"	"39"	"47"	nA	"021833383947"	Samstag
18	1983	05	07	"06"	"09"	"21"	"38"	"44"	"49"	nA	"060921384449"	Samstag
19	1983	05	14	"05"	"13"	"20"	"42"	"43"	"44"	nA	"051320424344"	Samstag
20	1983	05	21	"01"	"02"	"20"	"23"	"32"	"35"	nA	"010220233235"	Samstag
21	1983	05	28	"09"	"11"	"17"	"24"	"35"	"43"	nA	"091117243543"	Samstag
22	1983	06	04	"01"	"09"	"15"	"35"	"38"	"44"	nA	"010915353844"	Samstag
23	1983	06	11	"08"	"26"	"36"	"38"	"40"	"46"	nA	"082636384046"	Samstag
24	1983	06	18	"02"	"16"	"21"	"27"	"37"	"48"	nA	"021621273748"	Samstag
25	1983	06	25	"04"	"05"	"31"	"32"	"33"	"48"	nA	"040531323348"	Samstag
26	1983	07	02	"02"	"08"	"14"	"24"	"27"	"34"	nA	"020814242734"	Samstag
27	1983	07	09	"11"	"21"	"26"	"32"	"33"	"44"	nA	"112126323344"	Samstag
28	1983	07	16	"08"	"37"	"39"	"41"	"46"	"48"	nA	"083739414648"	Samstag
29	1983	07	23	"03"	"16"	"27"	"44"	"46"	"48"	nA	"031627444648"	Samstag
30	1983	07	30	"08"	"25"	"38"	"41"	"42"	"49"	nA	"082538414249"	Samstag
31	1983	08	06	"14"	"15"	"31"	"32"	"45"	"47"	nA	"141531324547"	Samstag
32	1983	08	13	"03"	"09"	"18"	"41"	"47"	"49"	nA	"030918414749"	Samstag
33	1983	08	20	"08"	"10"	"29"	"36"	"47"	"49"	nA	"081029364749"	Samstag
34	1983	08	27	"03"	"18"	"19"	"27"	"41"	"47"	nA	"031819274147"	Samstag
35	1983	09	03	"04"	"13"	"17"	"24"	"35"	"37"	nA	"041317243537"	Samstag
36	1983	09	10	"06"	"27"	"31"	"41"	"45"	"46"	nA	"062731414546"	Samstag
37	1983	09	17	"02"	"08"	"25"	"34"	"41"	"49"	nA	"020825344149"	Samstag
38	1983	09	24	"07"	"11"	"13"	"19"	"23"	"30"	nA	"071113192330"	Samstag
39	1983	10	01	"01"	"11"	"15"	"16"	"20"	"33"	nA	"011115162033"	Samstag
40	1983	10	08	"03"	"19"	"20"	"27"	"33"	"47"	nA	"031920273347"	Samstag
41	1983	10	15	"07"	"09"	"12"	"20"	"33"	"46"	nA	"070912203346"	Samstag
42	1983	10	22	"01"	"06"	"13"	"21"	"30"	"37"	nA	"010613213037"	Samstag
43	1983	10	29	"09"	"19"	"21"	"29"	"44"	"46"	nA	"091921294446"	Samstag
44	1983	11	05	"13"	"15"	"24"	"30"	"43"	"47"	nA	"131524304347"	Samstag
45	1983	11	12	"02"	"23"	"27"	"30"	"46"	"48"	nA	"022327304648"	Samstag
46	1983	11	19	"02"	"03"	"11"	"16"	"38"	"40"	nA	"020311163840"	Samstag
47	1983	11	26	"02"	"16"	"17"	"26"	"30"	"33"	nA	"021617263033"	Samstag
48	1983	12	03	"09"	"15"	"33"	"37"	"42"	"49"	nA	"091533374249"	Samstag
49	1983	12	10	"03"	"19"	"20"	"28"	"38"	"43"	nA	"031920283843"	Samstag
50	1983	12	17	"01"	"07"	"08"	"11"	"15"	"36"	nA	"010708111536"	Samstag
51	1983	12	24	"15"	"17"	"31"	"32"	"40"	"47"	nA	"151731324047"	Samstag
52	1983	12	31	"02"	"09"	"17"	"21"	"27"	"45"	nA	"020917212745"	Samstag
1	1984	01	07	"06"	"19"	"22"	"40"	"41"	"46"	nA	"061922404146"	Samstag
2	1984	01	14	"10"	"15"	"23"	"27"	"32"	"33"	nA	"101523273233"	Samstag
3	1984	01	21	"03"	"07"	"16"	"24"	"28"	"46"	nA	"030716242846"	Samstag
4	1984	01	28	"03"	"07"	"12"	"22"	"25"	"31"	nA	"030712222531"	Samstag
5	1984	02	04	"10"	"32"	"36"	"37"	"39"	"44"	nA	"103236373944"	Samstag
6	1984	02	11	"02"	"14"	"15"	"33"	"38"	"49"	nA	"021415333849"	Samstag
7	1984	02	18	"03"	"07"	"19"	"39"	"41"	"46"	nA	"030719394146"	Samstag
8	1984	02	25	"01"	"06"	"22"	"30"	"31"	"36"	nA	"010622303136"	Samstag
9	1984	03	03	"21"	"25"	"28"	"32"	"44"	"45"	nA	"212528324445"	Samstag
10	1984	03	10	"09"	"13"	"28"	"32"	"42"	"47"	nA	"091328324247"	Samstag
11	1984	03	17	"06"	"22"	"24"	"32"	"45"	"47"	nA	"062224324547"	Samstag
12	1984	03	24	"06"	"15"	"17"	"23"	"35"	"44"	nA	"061517233544"	Samstag
13	1984	03	31	"08"	"13"	"14"	"21"	"31"	"43"	nA	"081314213143"	Samstag
14	1984	04	07	"05"	"11"	"29"	"32"	"43"	"48"	nA	"051129324348"	Samstag
15	1984	04	14	"01"	"16"	"20"	"21"	"32"	"47"	nA	"011620213247"	Samstag
16	1984	04	21	"09"	"24"	"26"	"30"	"36"	"37"	nA	"092426303637"	Samstag
17	1984	04	28	"05"	"12"	"18"	"33"	"37"	"47"	nA	"051218333747"	Samstag
18	1984	05	05	"01"	"02"	"06"	"07"	"35"	"40"	nA	"010206073540"	Samstag
19	1984	05	12	"04"	"23"	"24"	"26"	"31"	"47"	nA	"042324263147"	Samstag
20	1984	05	19	"11"	"13"	"17"	"29"	"32"	"38"	nA	"111317293238"	Samstag
21	1984	05	26	"01"	"21"	"27"	"34"	"35"	"41"	nA	"012127343541"	Samstag
22	1984	06	02	"08"	"10"	"23"	"32"	"36"	"43"	nA	"081023323643"	Samstag
23	1984	06	09	"01"	"05"	"07"	"14"	"41"	"45"	nA	"010507144145"	Samstag
24	1984	06	16	"22"	"27"	"36"	"37"	"39"	"47"	nA	"222736373947"	Samstag
25	1984	06	23	"02"	"06"	"22"	"25"	"35"	"36"	nA	"020622253536"	Samstag
26	1984	06	30	"04"	"06"	"10"	"22"	"30"	"43"	nA	"040610223043"	Samstag
27	1984	07	07	"10"	"18"	"26"	"35"	"46"	"48"	nA	"101826354648"	Samstag
28	1984	07	14	"03"	"10"	"20"	"33"	"40"	"47"	nA	"031020334047"	Samstag
29	1984	07	21	"04"	"10"	"14"	"16"	"35"	"46"	nA	"041014163546"	Samstag
30	1984	07	28	"05"	"08"	"16"	"18"	"21"	"47"	nA	"050816182147"	Samstag
