48	1966	11	26	9	17	30	33	42	43	nA	Samstag
49	1966	12	03	5	10	11	12	17	41	nA	Samstag
50	1966	12	10	5	8	29	34	45	49	nA	Samstag
51	1966	12	17	18	21	38	39	40	41	nA	Samstag
52	1966	12	25	10	15	16	19	21	32	nA	Sonntag
1	1967	01	01	2	20	33	40	41	43	nA	Sonntag
2	1967	01	07	4	12	18	21	31	32	nA	Samstag
3	1967	01	14	2	5	6	7	22	47	nA	Samstag
4	1967	01	21	4	10	17	31	36	44	nA	Samstag
5	1967	01	28	6	7	18	21	35	39	nA	Samstag
6	1967	02	04	7	8	11	26	34	42	nA	Samstag
7	1967	02	11	3	22	25	29	45	47	nA	Samstag
8	1967	02	18	3	7	12	33	44	49	nA	Samstag
9	1967	02	25	3	16	22	27	32	42	nA	Samstag
10	1967	03	04	19	23	27	45	47	49	nA	Samstag
11	1967	03	11	5	9	19	36	39	42	nA	Samstag
12	1967	03	18	4	7	21	22	23	44	nA	Samstag
13	1967	03	25	7	20	27	29	42	48	nA	Samstag
14	1967	04	01	14	21	24	31	34	48	nA	Samstag
15	1967	04	08	1	2	18	26	43	45	nA	Samstag
16	1967	04	15	11	12	22	34	44	48	nA	Samstag
17	1967	04	22	6	12	16	18	29	49	nA	Samstag
18	1967	04	29	7	19	23	33	38	42	nA	Samstag
19	1967	05	06	2	8	18	30	41	44	nA	Samstag
20	1967	05	13	21	26	29	30	39	49	nA	Samstag
21	1967	05	20	5	18	20	29	34	43	nA	Samstag
22	1967	05	27	2	32	35	39	46	49	nA	Samstag
23	1967	06	03	2	3	18	20	37	42	nA	Samstag
24	1967	06	10	17	21	30	44	45	49	nA	Samstag
25	1967	06	17	7	23	37	40	43	48	nA	Samstag
26	1967	06	24	3	8	16	18	31	43	nA	Samstag
27	1967	07	01	1	13	20	30	34	45	nA	Samstag
28	1967	07	08	9	12	19	30	33	49	nA	Samstag
29	1967	07	15	1	7	22	24	32	49	nA	Samstag
30	1967	07	22	4	9	10	19	30	43	nA	Samstag
31	1967	07	29	2	3	30	32	40	41	nA	Samstag
32	1967	08	05	2	14	21	26	41	45	nA	Samstag
33	1967	08	12	3	8	9	13	34	38	nA	Samstag
34	1967	08	19	2	5	13	19	22	23	nA	Samstag
35	1967	08	26	13	21	22	38	40	48	nA	Samstag
36	1967	09	02	12	22	25	38	43	44	nA	Samstag
37	1967	09	09	7	15	16	32	35	36	nA	Samstag
38	1967	09	16	3	9	15	20	21	36	nA	Samstag
39	1967	09	23	3	19	26	36	43	45	nA	Samstag
40	1967	09	30	2	20	35	36	37	49	nA	Samstag
41	1967	10	07	1	14	19	29	32	42	nA	Samstag
42	1967	10	14	22	24	28	36	44	45	nA	Samstag
43	1967	10	21	1	15	20	22	23	26	nA	Samstag
44	1967	10	28	2	9	13	25	47	48	nA	Samstag
45	1967	11	04	6	9	11	21	39	40	nA	Samstag
46	1967	11	11	11	22	29	38	41	42	nA	Samstag
47	1967	11	18	2	9	19	28	38	46	nA	Samstag
48	1967	11	25	3	9	10	24	31	48	nA	Samstag
49	1967	12	02	6	13	17	33	41	46	nA	Samstag
50	1967	12	09	2	12	20	32	33	43	nA	Samstag
51	1967	12	16	6	8	21	27	30	36	nA	Samstag
52	1967	12	23	11	12	18	29	38	39	nA	Samstag
53	1967	12	30	11	14	26	30	41	44	nA	Samstag
1	1968	01	06	11	14	15	19	34	49	nA	Samstag
2	1968	01	13	14	18	29	30	39	43	nA	Samstag
3	1968	01	20	2	14	16	24	30	47	nA	Samstag
4	1968	01	27	5	8	19	27	28	40	nA	Samstag
5	1968	02	03	4	8	10	25	36	39	nA	Samstag
6	1968	02	10	6	11	23	34	44	48	nA	Samstag
7	1968	02	17	6	25	37	38	39	42	nA	Samstag
8	1968	02	24	7	12	17	24	30	38	nA	Samstag
9	1968	03	02	1	7	10	21	23	30	nA	Samstag
10	1968	03	09	2	21	22	31	40	44	nA	Samstag
11	1968	03	16	11	13	22	26	29	43	nA	Samstag
12	1968	03	23	5	11	15	18	28	41	nA	Samstag
13	1968	03	30	7	17	23	40	46	49	nA	Samstag
14	1968	04	06	16	32	35	39	47	48	nA	Samstag
15	1968	04	13	2	15	16	29	42	46	nA	Samstag
16	1968	04	20	2	13	31	32	38	47	nA	Samstag
17	1968	04	27	11	12	26	43	45	46	nA	Samstag
18	1968	05	04	7	9	10	15	32	33	nA	Samstag
19	1968	05	11	8	14	15	21	27	39	nA	Samstag
20	1968	05	18	1	18	26	32	39	41	nA	Samstag
21	1968	05	25	9	21	29	31	37	43	nA	Samstag
22	1968	06	01	21	34	40	43	47	48	nA	Samstag
23	1968	06	08	12	16	19	24	25	39	nA	Samstag
24	1968	06	15	12	20	33	36	41	46	nA	Samstag
25	1968	06	22	11	18	20	31	39	43	nA	Samstag
26	1968	06	29	25	28	41	43	46	47	nA	Samstag
27	1968	07	06	8	21	24	46	48	49	nA	Samstag
28	1968	07	13	8	11	17	19	31	41	nA	Samstag
29	1968	07	20	24	26	27	43	45	46	nA	Samstag
30	1968	07	27	2	9	11	29	32	35	nA	Samstag
31	1968	08	03	6	16	22	26	28	47	nA	Samstag
32	1968	08	10	3	14	28	32	40	49	nA	Samstag
33	1968	08	17	1	14	31	40	42	46	nA	Samstag
34	1968	08	24	9	12	25	26	28	45	nA	Samstag
35	1968	08	31	3	10	17	32	39	42	nA	Samstag
36	1968	09	07	6	8	33	35	36	40	nA	Samstag
37	1968	09	14	17	21	34	38	45	47	nA	Samstag
38	1968	09	21	5	11	14	26	28	29	nA	Samstag
39	1968	09	28	16	21	22	37	42	49	nA	Samstag
40	1968	10	05	3	13	19	20	24	35	nA	Samstag
41	1968	10	12	27	28	30	39	44	47	nA	Samstag
42	1968	10	19	10	12	17	29	39	40	nA	Samstag
43	1968	10	26	8	10	21	30	40	43	nA	Samstag
44	1968	11	02	4	8	9	16	22	25	nA	Samstag
45	1968	11	09	10	14	18	35	40	45	nA	Samstag
46	1968	11	16	2	17	19	23	28	41	nA	Samstag
47	1968	11	23	1	8	12	27	30	41	nA	Samstag
48	1968	11	30	28	31	36	39	44	48	nA	Samstag
49	1968	12	07	4	10	32	33	36	41	nA	Samstag
50	1968	12	14	4	5	30	39	40	48	nA	Samstag
51	1968	12	21	2	3	8	34	35	38	nA	Samstag
52	1968	12	28	2	16	17	18	26	37	nA	Samstag
