1	1997	01	04	"06"	"10"	"31"	"44"	"46"	"48"	2	"061031444648"	Samstag
2	1997	01	11	"03"	"28"	"29"	"33"	"35"	"40"	1	"032829333540"	Samstag
3	1997	01	18	"10"	"19"	"28"	"36"	"44"	"47"	1	"101928364447"	Samstag
4	1997	01	25	"01"	"07"	"11"	"14"	"29"	"36"	2	"010711142936"	Samstag
5	1997	02	01	"10"	"22"	"24"	"26"	"31"	"39"	5	"102224263139"	Samstag
6	1997	02	08	"05"	"10"	"15"	"26"	"33"	"49"	1	"051015263349"	Samstag
7	1997	02	15	"16"	"27"	"30"	"34"	"38"	"47"	1	"162730343847"	Samstag
8	1997	02	22	"02"	"08"	"15"	"27"	"30"	"39"	1	"020815273039"	Samstag
9	1997	03	01	"05"	"07"	"13"	"20"	"22"	"44"	0	"050713202244"	Samstag
10	1997	03	08	"03"	"09"	"31"	"43"	"46"	"49"	0	"030931434649"	Samstag
11	1997	03	15	"02"	"07"	"08"	"27"	"31"	"41"	0	"020708273141"	Samstag
12	1997	03	22	"06"	"08"	"11"	"15"	"31"	"32"	3	"060811153132"	Samstag
13	1997	03	29	"18"	"23"	"26"	"28"	"44"	"49"	9	"182326284449"	Samstag
14	1997	04	05	"26"	"27"	"33"	"38"	"40"	"46"	7	"262733384046"	Samstag
15	1997	04	12	"07"	"13"	"18"	"22"	"26"	"36"	2	"071318222636"	Samstag
16	1997	04	19	"02"	"24"	"25"	"26"	"41"	"46"	9	"022425264146"	Samstag
17	1997	04	26	"09"	"14"	"24"	"27"	"33"	"36"	7	"091424273336"	Samstag
18	1997	05	03	"03"	"13"	"14"	"15"	"21"	"31"	6	"031314152131"	Samstag
19	1997	05	10	"01"	"08"	"11"	"19"	"47"	"49"	8	"010811194749"	Samstag
20	1997	05	17	"03"	"04"	"29"	"35"	"38"	"49"	8	"030429353849"	Samstag
21	1997	05	24	"06"	"08"	"14"	"23"	"26"	"46"	0	"060814232646"	Samstag
22	1997	05	31	"02"	"10"	"15"	"26"	"32"	"37"	2	"021015263237"	Samstag
23	1997	06	07	"04"	"09"	"14"	"41"	"45"	"47"	4	"040914414547"	Samstag
24	1997	06	14	"09"	"16"	"17"	"29"	"37"	"44"	4	"091617293744"	Samstag
25	1997	06	21	"02"	"15"	"18"	"27"	"29"	"43"	0	"021518272943"	Samstag
26	1997	06	28	"04"	"13"	"27"	"29"	"30"	"47"	1	"041327293047"	Samstag
27	1997	07	05	"03"	"14"	"23"	"26"	"36"	"46"	6	"031423263646"	Samstag
28	1997	07	12	"06"	"15"	"29"	"30"	"38"	"47"	1	"061529303847"	Samstag
29	1997	07	19	"08"	"10"	"11"	"18"	"23"	"45"	1	"081011182345"	Samstag
30	1997	07	26	"04"	"06"	"15"	"25"	"35"	"49"	0	"040615253549"	Samstag
31	1997	08	02	"03"	"08"	"21"	"26"	"33"	"42"	7	"030821263342"	Samstag
32	1997	08	09	"10"	"12"	"16"	"30"	"39"	"42"	8	"101216303942"	Samstag
33	1997	08	16	"14"	"39"	"40"	"43"	"45"	"48"	3	"143940434548"	Samstag
34	1997	08	23	"06"	"11"	"24"	"27"	"31"	"45"	6	"061124273145"	Samstag
35	1997	08	30	"08"	"13"	"18"	"29"	"35"	"49"	9	"081318293549"	Samstag
36	1997	09	06	"06"	"07"	"15"	"24"	"44"	"47"	8	"060715244447"	Samstag
37	1997	09	13	"10"	"16"	"35"	"36"	"37"	"44"	0	"101635363744"	Samstag
38	1997	09	20	"06"	"12"	"16"	"36"	"37"	"48"	3	"061216363748"	Samstag
39	1997	09	27	"11"	"15"	"16"	"34"	"40"	"43"	5	"111516344043"	Samstag
40	1997	10	04	"09"	"13"	"23"	"27"	"38"	"40"	8	"091323273840"	Samstag
41	1997	10	11	"05"	"06"	"29"	"30"	"32"	"45"	2	"050629303245"	Samstag
42	1997	10	18	"02"	"10"	"25"	"29"	"30"	"42"	4	"021025293042"	Samstag
43	1997	10	25	"16"	"21"	"31"	"46"	"47"	"48"	2	"162131464748"	Samstag
44	1997	11	01	"04"	"09"	"18"	"28"	"33"	"49"	5	"040918283349"	Samstag
45	1997	11	08	"01"	"15"	"26"	"27"	"28"	"32"	7	"011526272832"	Samstag
46	1997	11	15	"07"	"10"	"11"	"12"	"35"	"43"	9	"071011123543"	Samstag
47	1997	11	22	"10"	"33"	"36"	"39"	"47"	"48"	4	"103336394748"	Samstag
48	1997	11	29	"01"	"11"	"14"	"16"	"36"	"48"	1	"011114163648"	Samstag
49	1997	12	06	"01"	"13"	"15"	"34"	"40"	"49"	5	"011315344049"	Samstag
50	1997	12	13	"03"	"09"	"22"	"23"	"40"	"41"	3	"030922234041"	Samstag
51	1997	12	20	"14"	"19"	"34"	"35"	"39"	"42"	6	"141934353942"	Samstag
52	1997	12	27	"04"	"12"	"17"	"41"	"42"	"47"	2	"041217414247"	Samstag
1	1998	01	03	"12"	"15"	"16"	"20"	"29"	"45"	7	"121516202945"	Samstag
2	1998	01	10	"02"	"19"	"29"	"36"	"43"	"49"	1	"021929364349"	Samstag
3	1998	01	17	"15"	"30"	"31"	"32"	"41"	"48"	5	"153031324148"	Samstag
4	1998	01	24	"14"	"22"	"25"	"35"	"44"	"48"	8	"142225354448"	Samstag
5	1998	01	31	"05"	"06"	"17"	"23"	"27"	"47"	6	"050617232747"	Samstag
6	1998	02	07	"12"	"36"	"40"	"42"	"44"	"48"	6	"123640424448"	Samstag
7	1998	02	14	"10"	"11"	"17"	"32"	"36"	"49"	3	"101117323649"	Samstag
8	1998	02	21	"02"	"13"	"29"	"37"	"47"	"49"	0	"021329374749"	Samstag
9	1998	02	28	"24"	"33"	"36"	"44"	"45"	"49"	7	"243336444549"	Samstag
10	1998	03	07	"12"	"18"	"23"	"25"	"40"	"44"	5	"121823254044"	Samstag
11	1998	03	14	"01"	"12"	"22"	"31"	"39"	"45"	2	"011222313945"	Samstag
12	1998	03	21	"05"	"09"	"16"	"38"	"40"	"41"	1	"050916384041"	Samstag
13	1998	03	28	"02"	"08"	"10"	"11"	"22"	"35"	0	"020810112235"	Samstag
14	1998	04	04	"03"	"17"	"39"	"41"	"42"	"48"	8	"031739414248"	Samstag
15	1998	04	11	"08"	"23"	"31"	"33"	"35"	"39"	0	"082331333539"	Samstag
16	1998	04	18	"03"	"11"	"24"	"45"	"46"	"49"	0	"031124454649"	Samstag
17	1998	04	25	"08"	"33"	"38"	"44"	"47"	"49"	4	"083338444749"	Samstag
18	1998	05	02	"18"	"32"	"34"	"38"	"40"	"48"	5	"183234384048"	Samstag
19	1998	05	09	"01"	"03"	"14"	"21"	"22"	"47"	1	"010314212247"	Samstag
20	1998	05	16	"05"	"15"	"22"	"36"	"37"	"43"	2	"051522363743"	Samstag
21	1998	05	23	"11"	"13"	"22"	"27"	"33"	"48"	9	"111322273348"	Samstag
22	1998	05	30	"04"	"09"	"15"	"22"	"38"	"45"	0	"040915223845"	Samstag
23	1998	06	06	"05"	"15"	"21"	"32"	"34"	"35"	9	"051521323435"	Samstag
24	1998	06	13	"06"	"08"	"14"	"20"	"27"	"34"	8	"060814202734"	Samstag
25	1998	06	20	"19"	"27"	"29"	"31"	"38"	"44"	4	"192729313844"	Samstag
26	1998	06	27	"01"	"06"	"11"	"12"	"16"	"20"	3	"010611121620"	Samstag
27	1998	07	04	"14"	"16"	"23"	"25"	"30"	"36"	6	"141623253036"	Samstag
28	1998	07	11	"02"	"10"	"14"	"38"	"41"	"49"	9	"021014384149"	Samstag
29	1998	07	18	"02"	"19"	"30"	"31"	"37"	"42"	7	"021930313742"	Samstag
30	1998	07	25	"09"	"13"	"14"	"34"	"38"	"49"	7	"091314343849"	Samstag
31	1998	08	01	"03"	"20"	"21"	"38"	"39"	"43"	8	"032021383943"	Samstag
32	1998	08	08	"07"	"11"	"15"	"22"	"37"	"39"	3	"071115223739"	Samstag
33	1998	08	15	"06"	"19"	"20"	"30"	"46"	"48"	5	"061920304648"	Samstag
34	1998	08	22	"05"	"24"	"36"	"38"	"40"	"47"	8	"052436384047"	Samstag
35	1998	08	29	"03"	"07"	"11"	"26"	"42"	"43"	5	"030711264243"	Samstag
36	1998	09	05	"08"	"15"	"32"	"41"	"45"	"48"	4	"081532414548"	Samstag
37	1998	09	12	"09"	"28"	"29"	"38"	"46"	"49"	0	"092829384649"	Samstag
38	1998	09	19	"09"	"20"	"26"	"27"	"32"	"48"	6	"092026273248"	Samstag
39	1998	09	26	"01"	"05"	"07"	"12"	"13"	"36"	4	"010507121336"	Samstag
40	1998	10	03	"18"	"23"	"29"	"32"	"40"	"44"	4	"182329324044"	Samstag
41	1998	10	10	"04"	"27"	"29"	"31"	"39"	"41"	4	"042729313941"	Samstag
42	1998	10	17	"01"	"05"	"28"	"32"	"35"	"36"	4	"010528323536"	Samstag
43	1998	10	24	"01"	"07"	"19"	"26"	"31"	"38"	2	"010719263138"	Samstag
44	1998	10	31	"02"	"05"	"06"	"24"	"26"	"44"	0	"020506242644"	Samstag
45	1998	11	07	"01"	"04"	"19"	"23"	"31"	"32"	2	"010419233132"	Samstag
46	1998	11	14	"07"	"25"	"27"	"32"	"33"	"41"	7	"072527323341"	Samstag
47	1998	11	21	"02"	"11"	"21"	"31"	"36"	"41"	9	"021121313641"	Samstag
48	1998	11	28	"10"	"17"	"28"	"33"	"34"	"38"	3	"101728333438"	Samstag
49	1998	12	05	"09"	"22"	"31"	"35"	"43"	"48"	5	"092231354348"	Samstag
50	1998	12	12	"07"	"10"	"17"	"25"	"28"	"41"	4	"071017252841"	Samstag
51	1998	12	19	"07"	"14"	"19"	"29"	"32"	"33"	4	"071419293233"	Samstag
52	1998	12	26	"19"	"20"	"24"	"29"	"43"	"45"	0	"192024294345"	Samstag
1	1999	01	02	"04"	"12"	"19"	"27"	"41"	"45"	0	"041219274145"	Samstag
2	1999	01	09	"04"	"06"	"11"	"17"	"20"	"48"	2	"040611172048"	Samstag
