1	1969	01	04	"03"	"12"	"16"	"36"	"38"	"39"	nA	"031216363839"	Samstag
2	1969	01	11	"02"	"15"	"20"	"33"	"39"	"40"	nA	"021520333940"	Samstag
3	1969	01	18	"14"	"15"	"35"	"36"	"37"	"40"	nA	"141535363740"	Samstag
4	1969	01	25	"05"	"09"	"10"	"38"	"40"	"49"	nA	"050910384049"	Samstag
5	1969	02	01	"02"	"09"	"10"	"11"	"24"	"35"	nA	"020910112435"	Samstag
6	1969	02	08	"05"	"22"	"24"	"33"	"38"	"42"	nA	"052224333842"	Samstag
7	1969	02	15	"14"	"15"	"19"	"21"	"33"	"38"	nA	"141519213338"	Samstag
8	1969	02	22	"20"	"26"	"27"	"37"	"40"	"45"	nA	"202627374045"	Samstag
9	1969	03	01	"06"	"21"	"29"	"33"	"43"	"45"	nA	"062129334345"	Samstag
10	1969	03	08	"09"	"21"	"36"	"41"	"42"	"48"	nA	"092136414248"	Samstag
11	1969	03	15	"01"	"04"	"15"	"28"	"30"	"41"	nA	"010415283041"	Samstag
12	1969	03	22	"09"	"11"	"32"	"41"	"45"	"49"	nA	"091132414549"	Samstag
13	1969	03	29	"15"	"17"	"27"	"29"	"30"	"41"	nA	"151727293041"	Samstag
14	1969	04	05	"16"	"25"	"27"	"32"	"35"	"46"	nA	"162527323546"	Samstag
15	1969	04	12	"15"	"16"	"31"	"40"	"43"	"47"	nA	"151631404347"	Samstag
16	1969	04	19	"08"	"09"	"19"	"24"	"34"	"43"	nA	"080919243443"	Samstag
17	1969	04	26	"02"	"23"	"34"	"40"	"45"	"49"	nA	"022334404549"	Samstag
18	1969	05	03	"01"	"18"	"25"	"26"	"46"	"48"	nA	"011825264648"	Samstag
19	1969	05	10	"14"	"21"	"25"	"34"	"48"	"49"	nA	"142125344849"	Samstag
20	1969	05	17	"03"	"10"	"13"	"27"	"46"	"48"	nA	"031013274648"	Samstag
21	1969	05	24	"04"	"11"	"12"	"13"	"32"	"48"	nA	"041112133248"	Samstag
22	1969	05	31	"17"	"26"	"29"	"40"	"43"	"47"	nA	"172629404347"	Samstag
23	1969	06	07	"03"	"12"	"22"	"30"	"45"	"49"	nA	"031222304549"	Samstag
24	1969	06	14	"02"	"15"	"18"	"24"	"36"	"48"	nA	"021518243648"	Samstag
25	1969	06	21	"08"	"20"	"25"	"31"	"40"	"47"	nA	"082025314047"	Samstag
26	1969	06	28	"03"	"11"	"17"	"20"	"41"	"46"	nA	"031117204146"	Samstag
27	1969	07	05	"09"	"21"	"22"	"40"	"43"	"45"	nA	"092122404345"	Samstag
28	1969	07	12	"01"	"10"	"20"	"22"	"26"	"40"	nA	"011020222640"	Samstag
29	1969	07	19	"11"	"14"	"32"	"34"	"44"	"46"	nA	"111432344446"	Samstag
30	1969	07	26	"13"	"21"	"26"	"44"	"48"	"49"	nA	"132126444849"	Samstag
31	1969	08	02	"07"	"14"	"24"	"33"	"43"	"49"	nA	"071424334349"	Samstag
32	1969	08	09	"05"	"08"	"22"	"25"	"31"	"49"	nA	"050822253149"	Samstag
33	1969	08	16	"01"	"14"	"17"	"33"	"38"	"47"	nA	"011417333847"	Samstag
34	1969	08	23	"06"	"10"	"23"	"33"	"36"	"40"	nA	"061023333640"	Samstag
35	1969	08	30	"03"	"04"	"15"	"25"	"28"	"49"	nA	"030415252849"	Samstag
36	1969	09	06	"11"	"12"	"33"	"36"	"39"	"40"	nA	"111233363940"	Samstag
37	1969	09	13	"12"	"22"	"26"	"27"	"40"	"41"	nA	"122226274041"	Samstag
38	1969	09	20	"05"	"09"	"18"	"24"	"25"	"38"	nA	"050918242538"	Samstag
39	1969	09	27	"10"	"33"	"39"	"43"	"46"	"48"	nA	"103339434648"	Samstag
40	1969	10	04	"03"	"11"	"15"	"21"	"29"	"37"	nA	"031115212937"	Samstag
41	1969	10	11	"02"	"04"	"06"	"07"	"20"	"39"	nA	"020406072039"	Samstag
42	1969	10	18	"08"	"14"	"17"	"27"	"36"	"45"	nA	"081417273645"	Samstag
43	1969	10	25	"04"	"07"	"12"	"14"	"19"	"36"	nA	"040712141936"	Samstag
44	1969	11	01	"07"	"10"	"19"	"28"	"32"	"38"	nA	"071019283238"	Samstag
45	1969	11	08	"03"	"10"	"15"	"18"	"21"	"46"	nA	"031015182146"	Samstag
46	1969	11	15	"04"	"12"	"18"	"21"	"38"	"42"	nA	"041218213842"	Samstag
47	1969	11	22	"29"	"36"	"37"	"38"	"39"	"49"	nA	"293637383949"	Samstag
48	1969	11	29	"01"	"06"	"23"	"29"	"32"	"38"	nA	"010623293238"	Samstag
49	1969	12	06	"09"	"22"	"34"	"38"	"41"	"45"	nA	"092234384145"	Samstag
50	1969	12	13	"07"	"10"	"31"	"39"	"44"	"45"	nA	"071031394445"	Samstag
51	1969	12	20	"06"	"08"	"13"	"15"	"48"	"49"	nA	"060813154849"	Samstag
52	1969	12	27	"03"	"09"	"12"	"29"	"35"	"49"	nA	"030912293549"	Samstag
1	1970	01	03	"02"	"17"	"24"	"40"	"42"	"43"	nA	"021724404243"	Samstag
