10, 1958, 03, 09, "05", "10", "11", "20", "36", "49", nA, "051011203649", Sonntag
11, 1958, 03, 16, "02", "06", "08", "17", "18", "35", nA, "020608171835", Sonntag
12, 1958, 03, 23, "05", "20", "22", "27", "39", "43", nA, "052022273943", Sonntag
13, 1958, 03, 30, "22", "28", "30", "34", "38", "46", nA, "222830343846", Sonntag
14, 1958, 04, 07, "23", "24", "29", "36", "44", "49", nA, "232429364449", Montag
15, 1958, 04, 13, "10", "13", "16", "28", "29", "47", nA, "101316282947", Sonntag
16, 1958, 04, 20, "03", "05", "22", "25", "27", "49", nA, "030522252749", Sonntag
17, 1958, 04, 27, "01", "09", "21", "25", "30", "38", nA, "010921253038", Sonntag
18, 1958, 05, 04, "10", "15", "31", "32", "38", "48", nA, "101531323848", Sonntag
19, 1958, 05, 11, "02", "07", "25", "32", "36", "38", nA, "020725323638", Sonntag
20, 1958, 05, 18, "18", "21", "26", "34", "41", "49", nA, "182126344149", Sonntag
21, 1958, 05, 25, "03", "06", "08", "29", "37", "38", nA, "030608293738", Sonntag
22, 1958, 06, 01, "24", "25", "30", "31", "33", "43", nA, "242530313343", Sonntag
23, 1958, 06, 08, "08", "09", "32", "34", "46", "48", nA, "080932344648", Sonntag
24, 1958, 06, 15, "13", "24", "30", "32", "33", "46", nA, "132430323346", Sonntag
25, 1958, 06, 22, "17", "24", "26", "30", "32", "37", nA, "172426303237", Sonntag
26, 1958, 06, 29, "08", "09", "10", "15", "27", "36", nA, "080910152736", Sonntag
27, 1958, 07, 06, "06", "28", "31", "33", "39", "46", nA, "062831333946", Sonntag
28, 1958, 07, 13, "17", "18", "19", "21", "36", "49", nA, "171819213649", Sonntag
29, 1958, 07, 20, "03", "04", "29", "30", "44", "49", nA, "030429304449", Sonntag
30, 1958, 07, 27, "17", "35", "41", "42", "47", "48", nA, "173541424748", Sonntag
31, 1958, 08, 03, "10", "14", "18", "24", "46", "48", nA, "101418244648", Sonntag
32, 1958, 08, 10, "09", "14", "22", "26", "34", "36", nA, "091422263436", Sonntag
33, 1958, 08, 17, "01", "10", "17", "20", "29", "39", nA, "011017202939", Sonntag
34, 1958, 08, 24, "18", "28", "35", "37", "42", "45", nA, "182835374245", Sonntag
35, 1958, 08, 31, "14", "19", "21", "31", "32", "45", nA, "141921313245", Sonntag
36, 1958, 09, 07, "13", "21", "37", "44", "45", "47", nA, "132137444547", Sonntag
37, 1958, 09, 14, "01", "05", "09", "33", "35", "40", nA, "010509333540", Sonntag
38, 1958, 09, 21, "01", "07", "13", "14", "20", "32", nA, "010713142032", Sonntag
39, 1958, 09, 28, "09", "22", "27", "35", "39", "46", nA, "092227353946", Sonntag
40, 1958, 10, 05, "02", "04", "08", "30", "38", "44", nA, "020408303844", Sonntag
41, 1958, 10, 12, "06", "16", "19", "20", "25", "33", nA, "061619202533", Sonntag
42, 1958, 10, 19, "04", "06", "45", "46", "48", "49", nA, "040645464849", Sonntag
43, 1958, 10, 26, "06", "21", "30", "33", "34", "36", nA, "062130333436", Sonntag
44, 1958, 11, 02, "07", "08", "13", "29", "47", "49", nA, "070813294749", Sonntag
45, 1958, 11, 09, "08", "11", "12", "18", "44", "46", nA, "081112184446", Sonntag
46, 1958, 11, 16, "11", "21", "22", "25", "45", "47", nA, "112122254547", Sonntag
47, 1958, 11, 23, "04", "18", "19", "22", "25", "49", nA, "041819222549", Sonntag
48, 1958, 11, 30, "11", "18", "19", "44", "46", "49", nA, "111819444649", Sonntag
49, 1958, 12, 07, "01", "04", "13", "17", "27", "28", nA, "010413172728", Sonntag
50, 1958, 12, 14, "09", "11", "13", "26", "31", "48", nA, "091113263148", Sonntag
51, 1958, 12, 21, "06", "09", "15", "17", "40", "45", nA, "060915174045", Sonntag
52, 1958, 12, 28, "12", "14", "19", "41", "44", "49", nA, "121419414449", Sonntag
1, 1959, 01, 04, "02", "13", "27", "34", "41", "46", nA, "021327344146", Sonntag
2, 1959, 01, 11, "07", "18", "28", "44", "45", "46", nA, "071828444546", Sonntag
3, 1959, 01, 18, "02", "04", "06", "40", "41", "43", nA, "020406404143", Sonntag
